eFG%,TS%,AST-TOV_R,STLR,location_numeric,OP_eFG%,OP_TS%,OP_AST-TOV_R,OP_STLR,3P%,2P%,OP_3P%,OP_2P%,win
50.73529411764706,56.648406374502,0.9285714285714286,7.907221929362151,1,52.5,56.69092945128779,1.4545454545454546,13.178703215603583,30.0,55.26315789473684,29.41176470588235,55.81395348837209,1
52.5,56.69092945128779,1.4545454545454546,13.178703215603583,0,50.73529411764706,56.648406374502,0.9285714285714286,7.907221929362151,29.41176470588235,55.81395348837209,30.0,55.26315789473684,0
57.89473684210526,59.74842767295598,2.1538461538461537,18.22259601906364,1,50.0,51.52187698161065,0.9047619047619048,9.812167087188111,35.294117647058826,60.0,32.0,51.42857142857143,1
50.0,51.52187698161065,0.9047619047619048,9.812167087188111,0,57.89473684210526,59.74842767295598,2.1538461538461537,18.22259601906364,32.0,51.42857142857143,35.294117647058826,60.0,0
50.79365079365079,57.4181626187962,1.1538461538461535,8.80503144654088,1,57.35294117647059,58.90730191610565,1.1428571428571428,8.80503144654088,23.529411764705884,56.52173913043478,36.36363636363637,58.69565217391305,0
57.35294117647059,58.90730191610565,1.1428571428571428,8.80503144654088,0,50.79365079365079,57.4181626187962,1.1538461538461535,8.80503144654088,36.36363636363637,58.69565217391305,23.529411764705884,56.52173913043478,1
57.407407407407405,60.82345601996256,2.375,11.386279533162538,1,57.89473684210526,60.26058631921824,0.9285714285714286,2.8465698832906345,42.85714285714285,55.0,36.36363636363637,60.0,1
57.89473684210526,60.26058631921824,0.9285714285714286,2.8465698832906345,0,57.407407407407405,60.82345601996256,2.375,11.386279533162538,36.36363636363637,60.0,42.85714285714285,55.0,0
58.333333333333336,59.58686440677966,2.7142857142857144,11.019283746556477,1,65.0,68.16877152698048,1.3333333333333333,4.132231404958678,50.0,50.0,53.333333333333336,50.0,0
65.0,68.16877152698048,1.3333333333333333,4.132231404958678,0,58.333333333333336,59.58686440677966,2.7142857142857144,11.019283746556477,53.333333333333336,50.0,50.0,50.0,1
66.17647058823529,67.2707303679297,1.6428571428571428,9.45434900054025,1,53.333333333333336,57.77007510109764,1.0909090909090908,8.103727714748786,57.142857142857146,57.4468085106383,33.333333333333336,55.55555555555556,1
53.333333333333336,57.77007510109764,1.0909090909090908,8.103727714748786,0,66.17647058823529,67.2707303679297,1.6428571428571428,9.45434900054025,33.333333333333336,55.55555555555556,57.142857142857146,57.4468085106383,0
56.55737704918032,59.99392466585662,1.0526315789473684,6.9232899473829965,1,50.69444444444444,53.4351145038168,2.111111111111111,12.461921905289394,41.1764705882353,54.54545454545455,30.43478260869565,53.06122448979592,0
50.69444444444444,53.4351145038168,2.111111111111111,12.461921905289394,0,56.55737704918032,59.99392466585662,1.0526315789473684,6.9232899473829965,30.43478260869565,53.06122448979592,41.1764705882353,54.54545454545455,1
58.19672131147541,62.71626297577855,1.1538461538461535,5.561735261401557,1,63.38028169014085,65.62181447502549,2.5,8.342602892102336,40.90909090909091,56.41025641025641,57.142857142857146,54.0,0
63.38028169014085,65.62181447502549,2.5,8.342602892102336,0,58.19672131147541,62.71626297577855,1.1538461538461535,5.561735261401557,57.142857142857146,54.0,40.90909090909091,56.41025641025641,1
51.492537313432834,56.109725685785534,1.8,7.753941586973378,1,61.76470588235294,64.28207739307535,1.5833333333333333,3.876970793486689,21.73913043478261,61.36363636363637,33.333333333333336,71.05263157894737,0
61.76470588235294,64.28207739307535,1.5833333333333333,3.876970793486689,0,51.492537313432834,56.109725685785534,1.8,7.753941586973378,33.333333333333336,71.05263157894737,21.73913043478261,61.36363636363637,1
52.58620689655172,54.55112219451372,1.3333333333333333,10.759299108515217,1,44.16666666666666,46.122576610381486,0.6666666666666666,4.611128189363664,25.0,60.526315789473685,27.77777777777778,45.23809523809524,1
44.16666666666666,46.122576610381486,0.6666666666666666,4.611128189363664,0,52.58620689655172,54.55112219451372,1.3333333333333333,10.759299108515217,27.77777777777778,45.23809523809524,25.0,60.526315789473685,0
50.0,50.08121277747699,1.2777777777777777,6.666666666666667,1,62.03703703703704,67.84154709918901,0.875,9.333333333333334,27.272727272727277,57.5,41.1764705882353,62.16216216216216,0
62.03703703703704,67.84154709918901,0.875,9.333333333333334,0,50.0,50.08121277747699,1.2777777777777777,6.666666666666667,41.1764705882353,62.16216216216216,27.272727272727277,57.5,1
64.51612903225806,69.66351209253418,1.0625,4.905567819475105,1,59.42028985507246,63.75,1.0909090909090908,7.358351729212657,46.15384615384615,61.11111111111112,38.095238095238095,60.41666666666666,1
59.42028985507246,63.75,1.0909090909090908,7.358351729212657,0,64.51612903225806,69.66351209253418,1.0625,4.905567819475105,38.095238095238095,60.41666666666666,46.15384615384615,61.11111111111112,0
47.46835443037975,52.083333333333336,1.0555555555555556,6.767426122264832,1,47.5,49.42829919009052,1.6153846153846154,5.639521768554027,39.130434782608695,42.85714285714285,40.0,40.0,1
47.5,49.42829919009052,1.6153846153846154,5.639521768554027,0,47.46835443037975,52.083333333333336,1.0555555555555556,6.767426122264832,40.0,40.0,39.130434782608695,42.85714285714285,0
53.57142857142857,57.49842470069313,1.2857142857142858,8.525149190110827,1,55.38461538461539,57.62663631189528,1.3333333333333333,9.946007388462633,41.66666666666666,46.875,27.272727272727277,62.7906976744186,0
55.38461538461539,57.62663631189528,1.3333333333333333,9.946007388462633,0,53.57142857142857,57.49842470069313,1.2857142857142858,8.525149190110827,27.272727272727277,62.7906976744186,41.66666666666666,46.875,1
58.035714285714285,58.39539607312119,1.0,4.330254041570439,1,57.01754385964912,61.25930521091811,1.0666666666666669,17.321016166281755,33.333333333333336,62.85714285714285,39.130434782608695,55.88235294117647,0
57.01754385964912,61.25930521091811,1.0666666666666669,17.321016166281755,0,58.035714285714285,58.39539607312119,1.0,4.330254041570439,39.130434782608695,55.88235294117647,33.333333333333336,62.85714285714285,1
46.774193548387096,51.681367144432194,0.8235294117647058,4.185267857142857,1,50.0,54.14438502673797,1.8,6.975446428571428,30.0,47.61904761904762,47.61904761904762,40.0,0
50.0,54.14438502673797,1.8,6.975446428571428,0,46.774193548387096,51.681367144432194,0.8235294117647058,4.185267857142857,47.61904761904762,40.0,30.0,47.61904761904762,1
39.83050847457627,45.864880605707626,0.8823529411764706,11.823436678928008,1,50.0,55.06607929515418,0.8095238095238095,11.823436678928008,30.43478260869565,36.11111111111112,38.888888888888886,45.71428571428572,0
50.0,55.06607929515418,0.8095238095238095,11.823436678928008,0,39.83050847457627,45.864880605707626,0.8823529411764706,11.823436678928008,38.888888888888886,45.71428571428572,30.43478260869565,36.11111111111112,1
60.60606060606061,61.61007667031763,1.2666666666666666,11.34358457272498,1,55.71428571428572,55.75440528634361,1.0666666666666669,7.562389715149987,38.46153846153846,62.5,38.46153846153846,54.54545454545455,1
55.71428571428572,55.75440528634361,1.0666666666666669,7.562389715149987,0,60.60606060606061,61.61007667031763,1.2666666666666666,11.34358457272498,38.46153846153846,54.54545454545455,38.46153846153846,62.5,0
54.90196078431372,63.61323155216285,0.8095238095238095,6.622516556291391,1,53.278688524590166,58.35208098987626,1.0714285714285714,13.245033112582782,37.5,54.285714285714285,39.285714285714285,48.48484848484848,0
53.278688524590166,58.35208098987626,1.0714285714285714,13.245033112582782,0,54.90196078431372,63.61323155216285,0.8095238095238095,6.622516556291391,39.285714285714285,48.48484848484848,37.5,54.285714285714285,1
59.82142857142857,66.89936009307736,1.5,5.602240896358543,1,55.30303030303031,58.87185104052573,2.75,7.002801120448178,40.90909090909091,58.8235294117647,42.85714285714285,51.11111111111112,1
55.30303030303031,58.87185104052573,2.75,7.002801120448178,0,59.82142857142857,66.89936009307736,1.5,5.602240896358543,42.85714285714285,51.11111111111112,40.90909090909091,58.8235294117647,0
60.3448275862069,63.95002974419989,1.4,6.7842605156038,1,31.34328358208955,35.5385456533625,0.7142857142857143,6.7842605156038,45.45454545454545,55.55555555555556,15.384615384615383,36.58536585365854,1
31.34328358208955,35.5385456533625,0.7142857142857143,6.7842605156038,0,60.3448275862069,63.95002974419989,1.4,6.7842605156038,15.384615384615383,36.58536585365854,45.45454545454545,55.55555555555556,0
54.83870967741935,61.58635625338387,0.8125,6.198859409868584,1,51.47058823529412,56.64652567975831,1.3571428571428572,13.637490701710886,35.294117647058826,55.55555555555556,25.806451612903224,62.16216216216216,1
51.47058823529412,56.64652567975831,1.3571428571428572,13.637490701710886,0,54.83870967741935,61.58635625338387,0.8125,6.198859409868584,25.806451612903224,62.16216216216216,35.294117647058826,55.55555555555556,0
49.16666666666666,53.003533568904594,1.75,10.144927536231885,1,50.78125,52.17650566487776,1.0666666666666669,4.3478260869565215,36.66666666666666,43.333333333333336,40.74074074074074,43.24324324324324,1
50.78125,52.17650566487776,1.0666666666666669,4.3478260869565215,0,49.16666666666666,53.003533568904594,1.75,10.144927536231885,40.74074074074074,43.24324324324324,36.66666666666666,43.333333333333336,0
61.86440677966102,63.973548016101205,2.857142857142857,11.283497884344143,1,54.54545454545455,57.81499202551834,1.3076923076923077,2.8208744710860363,59.09090909090909,45.94594594594594,46.15384615384615,45.0,1
54.54545454545455,57.81499202551834,1.3076923076923077,2.8208744710860363,0,61.86440677966102,63.973548016101205,2.857142857142857,11.283497884344143,46.15384615384615,45.0,59.09090909090909,45.94594594594594,0
37.719298245614034,47.794117647058826,1.375,7.521058965102288,1,45.90163934426229,47.721674876847295,1.5,3.008423586040915,20.0,40.47619047619048,34.78260869565217,42.10526315789474,1
45.90163934426229,47.721674876847295,1.5,3.008423586040915,0,37.719298245614034,47.794117647058826,1.375,7.521058965102288,34.78260869565217,42.10526315789474,20.0,40.47619047619048,0
66.92307692307692,69.48120698782424,1.7142857142857142,7.757951900698215,1,50.0,54.68378506894912,1.6363636363636365,7.757951900698215,68.42105263157895,52.17391304347826,27.272727272727277,53.84615384615385,1
50.0,54.68378506894912,1.6363636363636365,7.757951900698215,0,66.92307692307692,69.48120698782424,1.7142857142857142,7.757951900698215,27.272727272727277,53.84615384615385,68.42105263157895,52.17391304347826,0
44.8051948051948,48.12152133580705,1.3846153846153846,12.21597849987784,1,47.69230769230769,51.73841059602649,1.0,7.329587099926704,25.714285714285715,50.0,36.36363636363637,44.18604651162791,1
47.69230769230769,51.73841059602649,1.0,7.329587099926704,0,44.8051948051948,48.12152133580705,1.3846153846153846,12.21597849987784,36.36363636363637,44.18604651162791,25.714285714285715,50.0,0
60.16949152542373,62.38003838771593,1.0625,2.691065662002152,1,50.80645161290322,54.76982806433721,1.5,9.418729817007533,44.0,55.88235294117647,41.1764705882353,46.66666666666666,0
50.80645161290322,54.76982806433721,1.5,9.418729817007533,0,60.16949152542373,62.38003838771593,1.0625,2.691065662002152,41.1764705882353,46.66666666666666,44.0,55.88235294117647,1
61.81818181818182,66.71554252199414,1.25,12.866700977869275,1,53.2258064516129,58.253790005614825,1.3333333333333333,5.14668039114771,47.61904761904762,55.88235294117647,33.333333333333336,55.26315789473684,1
53.2258064516129,58.253790005614825,1.3333333333333333,5.14668039114771,0,61.81818181818182,66.71554252199414,1.25,12.866700977869275,33.333333333333336,55.26315789473684,47.61904761904762,55.88235294117647,0
65.3225806451613,71.66482910694597,3.4,5.541701302299805,1,65.07936507936508,68.94150417827298,2.1,6.927126627874757,52.38095238095238,58.53658536585366,43.47826086956522,65.0,1
65.07936507936508,68.94150417827298,2.1,6.927126627874757,0,65.3225806451613,71.66482910694597,3.4,5.541701302299805,43.47826086956522,65.0,52.38095238095238,58.53658536585366,0
55.932203389830505,61.31549609810479,0.875,8.967460927491674,1,49.18032786885246,54.786620530565166,0.8235294117647058,11.529592621060722,43.47826086956522,50.0,27.272727272727277,53.84615384615385,1
49.18032786885246,54.786620530565166,0.8235294117647058,11.529592621060722,0,55.932203389830505,61.31549609810479,0.875,8.967460927491674,27.272727272727277,53.84615384615385,43.47826086956522,50.0,0
63.49206349206349,62.50000000000001,1.5625,16.63254861821904,1,51.53846153846154,54.44004524886878,1.0,8.955987717502559,40.0,65.11627906976744,41.1764705882353,47.91666666666666,1
51.53846153846154,54.44004524886878,1.0,8.955987717502559,0,63.49206349206349,62.50000000000001,1.5625,16.63254861821904,41.1764705882353,47.91666666666666,40.0,65.11627906976744,0
44.354838709677416,45.32882606023356,1.1538461538461535,8.51063829787234,1,36.53846153846154,43.39118825100133,0.5555555555555556,5.673758865248227,27.272727272727277,48.27586206896552,26.666666666666668,35.13513513513514,1
36.53846153846154,43.39118825100133,0.5555555555555556,5.673758865248227,0,44.354838709677416,45.32882606023356,1.1538461538461535,8.51063829787234,26.666666666666668,35.13513513513514,27.272727272727277,48.27586206896552,0
56.34920634920635,60.9585201793722,2.625,6.795324816526231,1,61.40350877192982,63.82978723404256,1.0769230769230769,4.077194889915738,45.833333333333336,48.71794871794872,60.0,45.94594594594594,1
61.40350877192982,63.82978723404256,1.0769230769230769,4.077194889915738,0,56.34920634920635,60.9585201793722,2.625,6.795324816526231,60.0,45.94594594594594,45.833333333333336,48.71794871794872,0
64.16666666666667,64.88663484486872,1.6428571428571428,7.2296124927703875,1,52.459016393442624,56.578153289076646,1.4545454545454546,8.675534991324465,52.94117647058823,58.13953488372093,40.0,48.78048780487805,1
52.459016393442624,56.578153289076646,1.4545454545454546,8.675534991324465,0,64.16666666666667,64.88663484486872,1.6428571428571428,7.2296124927703875,40.0,48.78048780487805,52.94117647058823,58.13953488372093,0
42.72727272727273,47.72727272727273,1.0,8.481764206955045,1,62.85714285714285,65.82343830665978,2.4,14.136273678258409,25.0,45.71428571428572,50.0,54.76190476190476,0
62.85714285714285,65.82343830665978,2.4,14.136273678258409,0,42.72727272727273,47.72727272727273,1.0,8.481764206955045,50.0,54.76190476190476,25.0,45.71428571428572,1
48.46153846153846,54.87804878048781,1.0,6.610259122157588,1,53.44827586206897,56.50580329871716,1.0625,7.932310946589106,25.0,56.75675675675676,45.45454545454545,44.44444444444444,1
53.44827586206897,56.50580329871716,1.0625,7.932310946589106,0,48.46153846153846,54.87804878048781,1.0,6.610259122157588,45.45454545454545,44.44444444444444,25.0,56.75675675675676,0
56.86274509803921,67.93478260869566,1.1333333333333333,10.712372790573111,1,52.30769230769231,56.25327053898483,1.5,5.356186395286556,47.05882352941177,50.0,40.0,47.5,1
52.30769230769231,56.25327053898483,1.5,5.356186395286556,0,56.86274509803921,67.93478260869566,1.1333333333333333,10.712372790573111,40.0,47.5,47.05882352941177,50.0,0
61.40350877192982,65.9868026394721,1.5454545454545454,11.2549240292628,1,50.0,50.32712632108706,1.8,14.0686550365785,42.10526315789474,60.526315789473685,26.08695652173913,55.10204081632653,1
50.0,50.32712632108706,1.8,14.0686550365785,0,61.40350877192982,65.9868026394721,1.5454545454545454,11.2549240292628,26.08695652173913,55.10204081632653,42.10526315789474,60.526315789473685,0
59.523809523809526,59.92667794698252,3.571428571428572,10.297146219476316,1,55.0,60.41169451073985,1.0769230769230769,5.884083553986466,41.1764705882353,58.69565217391305,45.16129032258065,41.37931034482759,1
55.0,60.41169451073985,1.0769230769230769,5.884083553986466,0,59.523809523809526,59.92667794698252,3.571428571428572,10.297146219476316,45.16129032258065,41.37931034482759,41.1764705882353,58.69565217391305,0
52.459016393442624,53.99408284023669,1.5454545454545454,11.037527593818986,1,49.16666666666666,54.125219426565245,1.5833333333333333,9.657836644591614,42.10526315789474,47.61904761904762,31.818181818181817,50.0,0
49.16666666666666,54.125219426565245,1.5833333333333333,9.657836644591614,0,52.459016393442624,53.99408284023669,1.5454545454545454,11.037527593818986,31.818181818181817,50.0,42.10526315789474,47.61904761904762,1
59.80392156862745,63.447593935398814,1.5,4.737839545167404,1,61.86440677966102,62.73824650571792,2.333333333333333,9.475679090334808,47.82608695652174,50.0,47.82608695652174,55.55555555555556,0
61.86440677966102,62.73824650571792,2.333333333333333,9.475679090334808,0,59.80392156862745,63.447593935398814,1.5,4.737839545167404,47.82608695652174,55.55555555555556,47.82608695652174,50.0,1
54.61538461538461,58.31928049465992,1.0714285714285714,11.767782426778243,1,46.55172413793103,52.395209580838326,1.0588235294117647,13.075313807531382,40.74074074074074,50.0,40.0,43.75,1
46.55172413793103,52.395209580838326,1.0588235294117647,13.075313807531382,0,54.61538461538461,58.31928049465992,1.0714285714285714,11.767782426778243,40.0,43.75,40.74074074074074,50.0,0
61.64383561643836,65.97549481621112,2.1666666666666665,8.871989860583016,1,54.76190476190476,59.22165820642978,1.0,6.337135614702154,48.0,56.25,45.0,48.83720930232558,1
54.76190476190476,59.22165820642978,1.0,6.337135614702154,0,61.64383561643836,65.97549481621112,2.1666666666666665,8.871989860583016,45.0,48.83720930232558,48.0,56.25,0
56.52173913043478,61.48548942449583,1.411764705882353,7.686395080707148,1,46.875,54.25824175824176,1.7777777777777777,11.529592621060722,48.0,47.72727272727273,27.58620689655172,51.42857142857143,1
46.875,54.25824175824176,1.7777777777777777,11.529592621060722,0,56.52173913043478,61.48548942449583,1.411764705882353,7.686395080707148,27.58620689655172,51.42857142857143,48.0,47.72727272727273,0
52.94117647058823,53.86740331491712,2.7777777777777777,7.916402786573779,1,46.49122807017544,49.29143561306223,1.2222222222222223,9.499683343888536,41.66666666666666,47.72727272727273,29.41176470588235,47.5,1
46.49122807017544,49.29143561306223,1.2222222222222223,9.499683343888536,0,52.94117647058823,53.86740331491712,2.7777777777777777,7.916402786573779,29.41176470588235,47.5,41.66666666666666,47.72727272727273,0
43.28358208955224,47.27174500270124,1.0666666666666669,9.762900976290098,1,56.03448275862069,59.523809523809526,0.7857142857142857,9.762900976290098,26.08695652173913,45.45454545454545,31.818181818181817,61.11111111111112,0
56.03448275862069,59.523809523809526,0.7857142857142857,9.762900976290098,0,43.28358208955224,47.27174500270124,1.0666666666666669,9.762900976290098,31.818181818181817,61.11111111111112,26.08695652173913,45.45454545454545,1
41.42857142857143,45.808232931726906,1.5,7.955449482895784,1,54.6875,57.01254275940708,1.3636363636363635,6.629541235746486,18.181818181818183,54.054054054054056,40.0,52.27272727272727,0
54.6875,57.01254275940708,1.3636363636363635,6.629541235746486,0,41.42857142857143,45.808232931726906,1.5,7.955449482895784,40.0,52.27272727272727,18.181818181818183,54.054054054054056,1
53.17460317460318,57.42521367521368,2.4285714285714284,7.032348804500704,1,50.0,53.10674455655869,1.0833333333333333,4.219409282700422,37.5,51.282051282051285,45.45454545454545,46.15384615384615,1
50.0,53.10674455655869,1.0833333333333333,4.219409282700422,0,53.17460317460318,57.42521367521368,2.4285714285714284,7.032348804500704,45.45454545454545,46.15384615384615,37.5,51.282051282051285,0
50.67567567567568,54.911154985192496,3.4285714285714284,5.515719801434086,1,44.354838709677416,51.36986301369863,1.0,2.757859900717043,36.0,48.97959183673469,18.75,50.0,1
44.354838709677416,51.36986301369863,1.0,2.757859900717043,0,50.67567567567568,54.911154985192496,3.4285714285714284,5.515719801434086,18.75,50.0,36.0,48.97959183673469,0
52.27272727272727,58.17099567099567,1.5454545454545454,6.146281499692685,1,57.29166666666666,62.893081761006286,1.6666666666666667,6.146281499692685,45.833333333333336,42.85714285714285,31.25,62.5,1
57.29166666666666,62.893081761006286,1.6666666666666667,6.146281499692685,0,52.27272727272727,58.17099567099567,1.5454545454545454,6.146281499692685,31.25,62.5,45.833333333333336,42.85714285714285,0
70.2127659574468,74.72826086956522,1.625,1.3869625520110958,1,53.84615384615385,58.19968960165546,2.333333333333333,15.256588072122051,52.63157894736842,64.28571428571429,40.0,50.0,0
53.84615384615385,58.19968960165546,2.333333333333333,15.256588072122051,0,70.2127659574468,74.72826086956522,1.625,1.3869625520110958,40.0,50.0,52.63157894736842,64.28571428571429,1
55.0,56.28517823639775,1.0,7.018528916339134,1,41.935483870967744,43.4981684981685,0.7692307692307693,8.422234699606962,43.47826086956522,48.648648648648646,15.384615384615383,55.55555555555556,1
