season,team,PTS40,OP_PTS40,PTS,OP_PTS,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R_x,OP_AST-TOV_R_x,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,TS%,eFG%,OP_TS%,OP_eFG%,AST-TOV_R,OP_AST-TOV_R
2018,FNR,83.29218107,74.83127572,2530,2273,43.17841079,35.07109005,59.03500473,54.41310282,80.38461538,38.68909513,36.54734411,30.16241299,32.04387991,29.51015532,70.32392894,59.97807018,61.58536585,16.98616841,18.10240233,29.36180539,29.50740112,1.562857143,1.353887399,9.609318127,8.9784033,6.278434941,5.487228004,67.83539095,122.7857316,110.3130308,12.4727008,64.86611601,61.35506495,57.83334733,54.05566007,1.680759837,1.558667793
2018,KHI,77.84232365,81.49377593,2345,2455,34.95934959,38.43888071,54.37881874,54.39770554,76.79671458,46.71730874,39.36231884,26.42430819,38.66666667,28.10077519,65.81196581,65.62874251,68.07228916,16.67154691,19.64692214,31.83179212,27.06174612,1.552407932,1.358173077,10.76802463,9.492863822,8.604206501,7.84114053,70.28647303,110.7500779,115.9451775,-5.195099604,56.99513814,53.46338895,60.99783676,55.84453534,1.674615194,1.419435826
2018,BAR,78.67219917,76.04979253,2370,2291,36.67180277,36.2244898,53.25803649,52.50245339,75.17482517,36.05555556,43.48308375,31.77777778,27.6760954,32.35591507,72.05153617,60.98707403,60.31746032,18.26638796,18.26638796,28.57653993,30.17720279,1.337628866,1.273195876,9.368585579,9.603977176,7.26202159,5.994787142,70.51020747,111.5756172,107.85643,3.71918724,57.88889505,54.0666746,56.5939018,53.33196485,1.403758695,1.342901162
2018,BUD,74.33333333,85,2230,2550,38.11802233,39.21568627,48.18401937,58.23475887,72.33560091,33.60128617,39.38223938,23.63344051,31.32928847,27.96610169,70.43478261,52.8708134,66.30434783,16.74149249,15.65683242,30.70059609,26.22047838,1.245070423,1.837349398,8.158530144,8.818758017,7.37033667,5.891848265,70.68266667,105.1648683,120.2557911,-15.09092281,54.31465478,51.41630709,61.83730082,58.56397969,1.388820346,2.010186295
2018,DAR,74.6,85.86666667,2238,2576,31.54574132,37.75811209,51.0534846,54.24,74.70355731,33.94004283,35.1659751,27.08779443,29.87551867,31.133829,66.30859375,60,58.67237687,19.24015208,15.41973911,29.59669327,26.51274545,1.19138756,1.635820896,8.147145737,9.804192328,8.48,7.94165316,72.418,103.0130631,118.5708894,-15.55782632,53.51103455,49.81596049,59.25975005,55.27701024,1.287928696,1.829073633
2018,MUN,78.41322314,80.1322314,2372,2424,37.95180723,36.1971831,55.17551755,56.77130045,77.22772277,37.4084507,38.90410959,28.45070423,26.73972603,26.30457934,67.90648247,60.92485549,62.24719101,16.45360747,18.16060997,27.78620742,28.16554131,1.518731988,1.446475196,9.341097034,8.582429254,4.573991031,6.750675068,69.71768595,112.4724983,114.9381686,-2.465670283,59.46420307,55.8313897,59.69373089,56.01620757,1.670413018,1.527592185
2018,CAN,77.41078838,87.40248963,2332,2633,34.14948454,39.93855607,51.33451957,57.8125,73.09160305,40.84210526,34.86877343,27.57894737,30.04820568,28.97884085,67.05882353,61.75771971,57.73624091,17.93315823,18.06901549,28.93759623,27.7148809,1.313131313,1.393483709,9.147722127,9.962865682,4.934210526,6.049822064,73.30124481,105.6063762,119.2373879,-13.63101168,54.99053008,51.72028913,62.38754619,58.60033395,1.451851276,1.45217926
2019,EFS,86.80745342,76.86956522,1747,1547,40.64272212,35.47169811,57.00416089,50.84306096,86.41975309,42.32,40.73789393,25.92,18.98539585,30.58637084,68.38440111,57.1884984,67.75862069,15.69044984,17.44161612,23.11539485,27.45828722,1.598214286,1.578313253,9.736484499,7.84522492,6.225680934,7.489597781,70.93763975,122.3714994,108.3621692,14.00933021,62.46054788,58.35344466,55.45884807,52.50149596,1.694930986,1.741175192
2019,CSK,83.30864198,76.79012346,1687,1555,39.61605585,34.13043478,50.4867872,50.25316456,77.13498623,44.3498452,36.8,28.09597523,31.52,33.14840499,71.80555556,58.30508475,55.05415162,17.70465905,16.61514157,28.59983385,27.03365247,1.323076923,1.25,8.852329525,8.307570785,7.721518987,7.788595271,72.52049383,114.8759993,105.8874801,8.98851921,58.56309391,55.25822209,55.10500934,51.02198299,1.563985606,1.406436388
2019,MTA,84.27329193,76.1242236,1696,1532,38.5518591,35.84158416,54.6997389,46.1430575,72.7520436,40.01566171,41.46141215,28.73923258,35.96059113,29.95658466,71.8579235,56.33116883,58.62745098,17.38721805,19.06552095,31.08216971,26.71858217,1.33976834,1.052816901,10.87540279,8.190118153,7.152875175,6.527415144,74.0173913,113.8560687,102.8464017,11.00966702,59.37705281,56.1849824,53.7754146,48.31027059,1.412703557,1.147857251
